
         6073355 function calls (5735582 primitive calls) in 7.982 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 pygazebo.py:553(_run)
        1    0.000    0.000    0.000    0.000 pygazebo.py:560(<lambda>)
        1    0.000    0.000    0.000    0.000 pygazebo.py:563(handle_connect)
        1    0.000    0.000    0.000    0.000 pygazebo.py:572(<lambda>)
        1    0.000    0.000    0.000    0.000 pygazebo.py:577(handle_initdata)
        9    0.000    0.000    0.000    0.000 pygazebo.py:58(set)
        1    0.000    0.000    0.000    0.000 pygazebo.py:590(<lambda>)
        1    0.000    0.000    0.000    0.000 pygazebo.py:595(handle_namespacesdata)
        1    0.000    0.000    0.001    0.001 pygazebo.py:611(<lambda>)
        1    0.000    0.000    0.001    0.001 pygazebo.py:616(handle_publishersdata)
        5    0.000    0.000    0.000    0.000 pygazebo.py:636(start_normal_read)
        4    0.000    0.000    0.001    0.000 pygazebo.py:641(handle_normal_read)
        3    0.000    0.000    0.000    0.000 pygazebo.py:649(_handle_server_connection)
        1    0.000    0.000    0.000    0.000 pygazebo.py:65(Publisher)
        6    0.000    0.000    0.000    0.000 pygazebo.py:656(_read_server_data)
        3    0.000    0.000    0.000    0.000 pygazebo.py:659(<lambda>)
        3    0.000    0.000    0.000    0.000 pygazebo.py:661(_handle_server_data)
        3    0.000    0.000    0.000    0.000 pygazebo.py:676(_handle_server_sub)
        4    0.000    0.000    0.001    0.000 pygazebo.py:690(_process_message)
        1    0.000    0.000    0.000    0.000 pygazebo.py:698(_handle_version_init)
        1    0.000    0.000    0.000    0.000 pygazebo.py:704(_handle_topic_namespaces_init)
        1    0.000    0.000    0.000    0.000 pygazebo.py:709(_handle_publishers_init)
        3    0.000    0.000    0.000    0.000 pygazebo.py:71(__init__)
        3    0.000    0.000    0.000    0.000 pygazebo.py:717(_handle_publisher_add)
        1    0.000    0.000    0.000    0.000 pygazebo.py:733(_handle_publisher_subscribe)
        1    0.000    0.000    0.000    0.000 pygazebo.py:773(connect)
     1518    0.002    0.000    0.064    0.000 pygazebo.py:78(publish)
       42    0.000    0.000    0.000    0.000 python_message.py:1005(_AddWhichOneofMethod)
       42    0.001    0.000    0.002    0.000 python_message.py:1023(_AddMessageMethods)
       42    0.000    0.000    0.000    0.000 python_message.py:1044(_AddPrivateHelperMethods)
70178/67907    0.058    0.000    0.072    0.000 python_message.py:1047(Modified)
        1    0.000    0.000    0.000    0.000 python_message.py:1078(_Listener)
    70178    0.065    0.000    0.101    0.000 python_message.py:1092(__init__)
67870/66365    0.013    0.000    0.016    0.000 python_message.py:1111(Modified)
        1    0.000    0.000    0.000    0.000 python_message.py:1124(_OneofListener)
        1    0.000    0.000    0.000    0.000 python_message.py:1149(_ExtensionDict)
      161    0.000    0.000    0.000    0.000 python_message.py:122(_PropertyName)
       42    0.000    0.000    0.000    0.000 python_message.py:173(_AddSlots)
      161    0.000    0.000    0.000    0.000 python_message.py:192(_IsMessageSetExtension)
      161    0.002    0.000    0.007    0.000 python_message.py:201(_AttachFieldHelpers)
      166    0.002    0.000    0.003    0.000 python_message.py:220(AddDecoder)
       42    0.000    0.000    0.000    0.000 python_message.py:238(_AddClassAttributesForNestedExtensions)
       42    0.000    0.000    0.000    0.000 python_message.py:245(_AddEnumValues)
      161    0.000    0.000    0.000    0.000 python_message.py:260(_DefaultValueConstructorForField)
    10442    0.011    0.000    0.028    0.000 python_message.py:282(MakeRepeatedMessageDefault)
     2723    0.003    0.000    0.006    0.000 python_message.py:288(MakeRepeatedScalarDefault)
    44859    0.055    0.000    0.222    0.000 python_message.py:296(MakeSubMessageDefault)
       42    0.000    0.000    0.000    0.000 python_message.py:309(_AddInitMethod)
    70178    0.164    0.000    0.297    0.000 python_message.py:312(init)
       42    0.000    0.000    0.003    0.000 python_message.py:366(_AddPropertiesForFields)
      161    0.001    0.000    0.002    0.000 python_message.py:377(_AddPropertiesForField)
       35    0.000    0.000    0.000    0.000 python_message.py:402(_AddPropertiesForRepeatedField)
     3797    0.004    0.000    0.011    0.000 python_message.py:419(getter)
      100    0.001    0.000    0.001    0.000 python_message.py:446(_AddPropertiesForNonRepeatedScalarField)
    33780    0.014    0.000    0.018    0.000 python_message.py:463(getter)
    16618    0.018    0.000    0.050    0.000 python_message.py:469(field_setter)
       26    0.000    0.000    0.000    0.000 python_message.py:492(_AddPropertiesForNonRepeatedCompositeField)
    52244    0.037    0.000    0.070    0.000 python_message.py:514(getter)
        1    0.001    0.001    0.007    0.007 python_message.py:53(<module>)
       42    0.000    0.000    0.000    0.000 python_message.py:546(_AddPropertiesForExtensions)
       42    0.000    0.000    0.000    0.000 python_message.py:554(_AddStaticMethods)
      780    0.002    0.000    1.244    0.002 python_message.py:581(FromString)
    43007    0.019    0.000    0.019    0.000 python_message.py:588(_IsPresent)
       42    0.000    0.000    0.000    0.000 python_message.py:600(_AddListFieldsMethod)
    15103    0.032    0.000    0.082    0.000 python_message.py:603(ListFields)
    43007    0.008    0.000    0.008    0.000 python_message.py:605(<lambda>)
       42    0.000    0.000    0.000    0.000 python_message.py:611(_AddHasFieldMethod)
       42    0.000    0.000    0.000    0.000 python_message.py:644(_AddClearFieldMethod)
        7    0.000    0.000    0.000    0.000 python_message.py:676(_AddClearExtensionMethod)
       42    0.000    0.000    0.000    0.000 python_message.py:688(_AddClearMethod)
        7    0.000    0.000    0.000    0.000 python_message.py:698(_AddHasExtensionMethod)
       42    0.000    0.000    0.000    0.000 python_message.py:713(_AddEqualsMethod)
       42    0.000    0.000    0.000    0.000 python_message.py:737(_AddStrMethod)
        4    0.000    0.000    0.000    0.000 python_message.py:739(__str__)
       42    0.000    0.000    0.000    0.000 python_message.py:744(_AddUnicodeMethod)
       42    0.000    0.000    0.000    0.000 python_message.py:752(_AddSetListenerMethod)
    66365    0.019    0.000    0.019    0.000 python_message.py:754(SetListener)
       42    0.000    0.000    0.000    0.000 python_message.py:782(_AddByteSizeMethod)
11300/6785    0.022    0.000    0.071    0.000 python_message.py:785(ByteSize)
       42    0.000    0.000    0.000    0.000 python_message.py:804(_AddSerializeToStringMethod)
     1525    0.003    0.000    0.233    0.000 python_message.py:807(SerializeToString)
       42    0.000    0.000    0.000    0.000 python_message.py:818(_AddSerializePartialToStringMethod)
     1525    0.003    0.000    0.199    0.000 python_message.py:821(SerializePartialToString)
8310/1525    0.019    0.000    0.194    0.000 python_message.py:827(InternalSerialize)
       42    0.000    0.000    0.000    0.000 python_message.py:836(_AddMergeFromStringMethod)
      780    0.001    0.000    1.236    0.002 python_message.py:838(MergeFromString)
       42    0.000    0.000    0.000    0.000 python_message.py:85(NewMessage)
55843/780    0.225    0.000    1.235    0.002 python_message.py:857(InternalParse)
       42    0.000    0.000    0.000    0.000 python_message.py:881(_AddIsInitializedMethod)
8310/1525    0.027    0.000    0.031    0.000 python_message.py:888(IsInitialized)
       42    0.001    0.000    0.012    0.000 python_message.py:91(InitMessage)
       42    0.000    0.000    0.000    0.000 python_message.py:963(_AddMergeFromMethod)
6020/1505    0.023    0.000    0.056    0.000 python_message.py:967(MergeFrom)
        1    0.000    0.000    0.000    0.000 quadpack.py:3(<module>)
        1    0.000    0.000    0.000    0.000 quadpack.py:621(_RangeFunc)
        1    0.000    0.000    0.000    0.000 quadpack.py:634(_OptFunc)
        1    0.000    0.000    0.000    0.000 quadpack.py:643(_NQuad)
        1    0.000    0.000    0.000    0.000 quadrature.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quadrature.py:17(AccuracyWarning)
        1    0.000    0.000    0.000    0.000 quaternion_pb2.py:4(<module>)
        1    0.000    0.000    0.000    0.000 quaternion_pb2.py:71(Quaternion)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
        1    0.000    0.000    0.000    0.000 queues.py:15(QueueEmpty)
        1    0.000    0.000    0.000    0.000 queues.py:20(QueueFull)
        1    0.000    0.000    0.000    0.000 queues.py:210(PriorityQueue)
        1    0.000    0.000    0.000    0.000 queues.py:226(LifoQueue)
        1    0.000    0.000    0.000    0.000 queues.py:239(JoinableQueue)
        1    0.000    0.000    0.000    0.000 queues.py:25(Queue)
        1    0.000    0.000    0.000    0.000 random.py:100(seed)
        1    0.000    0.000    0.000    0.000 random.py:4(<module>)
        1    0.000    0.000    0.001    0.001 random.py:40(<module>)
        1    0.000    0.000    0.000    0.000 random.py:650(WichmannHill)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        1    0.000    0.000    0.000    0.000 random.py:800(SystemRandom)
        1    0.000    0.000    0.000    0.000 random.py:91(__init__)
        1    0.000    0.000    0.000    0.000 randomized_l1.py:186(RandomizedLasso)
        1    0.000    0.000    0.000    0.000 randomized_l1.py:368(RandomizedLogisticRegression)
        1    0.000    0.000    0.000    0.000 randomized_l1.py:4(<module>)
        1    0.000    0.000    0.000    0.000 randomized_l1.py:60(BaseRandomizedLinearModel)
        1    0.000    0.000    0.000    0.000 ranking.py:8(<module>)
        1    0.000    0.000    0.000    0.000 ransac.py:53(RANSACRegressor)
        1    0.000    0.000    0.000    0.000 ransac.py:7(<module>)
        1    0.000    0.000    0.000    0.000 rbf.py:44(<module>)
        1    0.000    0.000    0.000    0.000 rbf.py:58(Rbf)
      117    0.000    0.000    0.001    0.000 re.py:134(match)
        2    0.000    0.000    0.007    0.004 re.py:139(search)
       41    0.000    0.000    0.029    0.001 re.py:188(compile)
        3    0.000    0.000    0.000    0.000 re.py:204(escape)
      160    0.001    0.000    0.031    0.000 re.py:226(_compile)
        1    0.000    0.000    0.000    0.000 records.py:215(record)
        1    0.000    0.000    0.000    0.000 records.py:285(recarray)
        1    0.000    0.000    0.000    0.000 records.py:36(<module>)
        1    0.000    0.000    0.000    0.000 records.py:84(format_parser)
       42    0.000    0.000    0.003    0.000 reflection.py:104(__new__)
       42    0.000    0.000    0.013    0.000 reflection.py:133(__init__)
        1    0.000    0.000    0.008    0.008 reflection.py:46(<module>)
        1    0.000    0.000    0.000    0.000 reflection.py:73(GeneratedProtocolMessageType)
        1    0.000    0.000    0.000    0.000 regression.py:8(<module>)
        1    0.000    0.000    0.000    0.000 repr.py:1(<module>)
        3    0.000    0.000    0.000    0.000 repr.py:10(__init__)
        1    0.000    0.000    0.000    0.000 repr.py:8(Repr)
        1    0.000    0.000    0.001    0.001 result.py:1(<module>)
        3    0.000    0.000    0.000    0.000 result.py:14(failfast)
        1    0.000    0.000    0.000    0.000 result.py:26(TestResult)
        1    0.000    0.000    0.000    0.000 rfe.py:23(RFE)
        1    0.000    0.000    0.000    0.000 rfe.py:235(RFECV)
        1    0.000    0.000    0.000    0.000 rfe.py:7(<module>)
        1    0.000    0.000    0.001    0.001 ridge.py:3(<module>)
        1    0.000    0.000    0.000    0.000 ridge.py:367(_BaseRidge)
        1    0.000    0.000    0.000    0.000 ridge.py:404(Ridge)
        1    0.000    0.000    0.000    0.000 ridge.py:513(RidgeClassifier)
        1    0.000    0.000    0.000    0.000 ridge.py:614(_RidgeGCV)
        1    0.000    0.000    0.000    0.000 ridge.py:832(_BaseRidgeCV)
        1    0.000    0.000    0.000    0.000 ridge.py:895(RidgeCV)
        1    0.000    0.000    0.000    0.000 ridge.py:978(RidgeClassifierCV)
        1    0.000    0.000    0.000    0.000 runner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 runner.py:119(TextTestRunner)
        1    0.000    0.000    0.000    0.000 runner.py:12(_WritelnDecorator)
        1    0.000    0.000    0.000    0.000 runner.py:28(TextTestResult)
        1    0.000    0.000    0.000    0.000 rv.py:1(<module>)
        1    0.000    0.000    0.001    0.001 scanner.py:2(<module>)
        1    0.000    0.000    0.000    0.000 scimath.py:17(<module>)
        1    0.000    0.000    0.000    0.000 scorer.py:129(_ThresholdScorer)
        1    0.000    0.000    0.000    0.000 scorer.py:14(<module>)
       27    0.000    0.000    0.000    0.000 scorer.py:245(make_scorer)
        1    0.000    0.000    0.000    0.000 scorer.py:35(_BaseScorer)
       27    0.000    0.000    0.000    0.000 scorer.py:36(__init__)
        1    0.000    0.000    0.000    0.000 scorer.py:58(_PredictScorer)
        1    0.000    0.000    0.000    0.000 scorer.py:92(_ProbaScorer)
        1    0.000    0.000    0.000    0.000 selector_events.py:114(_make_self_pipe)
      551    0.003    0.000    0.019    0.000 selector_events.py:198(add_reader)
      545    0.003    0.000    0.014    0.000 selector_events.py:214(remove_reader)
        2    0.000    0.000    0.000    0.000 selector_events.py:236(add_writer)
        2    0.000    0.000    0.000    0.000 selector_events.py:252(remove_writer)
     1546    0.006    0.000    0.057    0.000 selector_events.py:275(sock_recv)
     2090    0.012    0.000    0.080    0.000 selector_events.py:290(_sock_recv)
     1520    0.004    0.000    0.043    0.000 selector_events.py:311(sock_sendall)
     1520    0.007    0.000    0.036    0.000 selector_events.py:331(_sock_sendall)
        2    0.000    0.000    0.004    0.002 selector_events.py:354(sock_connect)
        2    0.000    0.000    0.000    0.000 selector_events.py:376(_sock_connect)
        2    0.000    0.000    0.000    0.000 selector_events.py:395(_sock_connect_done)
        2    0.000    0.000    0.000    0.000 selector_events.py:398(_sock_connect_cb)
        4    0.000    0.000    0.000    0.000 selector_events.py:412(sock_accept)
        2    0.000    0.000    0.000    0.000 selector_events.py:42(_get_socket_error)
        5    0.000    0.000    0.000    0.000 selector_events.py:428(_sock_accept)
     5035    0.003    0.000    0.005    0.000 selector_events.py:444(_process_events)
        1    0.000    0.000    0.000    0.000 selector_events.py:463(_SelectorTransport)
        1    0.000    0.000    0.001    0.001 selector_events.py:5(<module>)
        1    0.000    0.000    0.000    0.000 selector_events.py:571(_SelectorSocketTransport)
        1    0.000    0.000    0.000    0.000 selector_events.py:60(BaseSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 selector_events.py:66(__init__)
        1    0.000    0.000    0.000    0.000 selector_events.py:694(_SelectorSslTransport)
        1    0.000    0.000    0.000    0.000 selector_events.py:940(_SelectorDatagramTransport)
     1100    0.004    0.000    0.010    0.000 selectors.py:174(get_key)
        1    0.000    0.000    0.000    0.000 selectors.py:198(_BaseSelectorImpl)
        1    0.000    0.000    0.000    0.000 selectors.py:201(__init__)
     2200    0.001    0.000    0.003    0.000 selectors.py:207(_fileobj_lookup)
      553    0.002    0.000    0.004    0.000 selectors.py:226(register)
     2200    0.002    0.000    0.002    0.000 selectors.py:23(_fileobj_to_fd)
      547    0.001    0.000    0.002    0.000 selectors.py:239(unregister)
     1100    0.000    0.000    0.000    0.000 selectors.py:264(get_map)
      549    0.001    0.000    0.001    0.000 selectors.py:267(_key_from_fd)
        1    0.000    0.000    0.000    0.000 selectors.py:282(SelectSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:336(PollSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:387(EpollSelector)
        1    0.000    0.000    0.000    0.000 selectors.py:390(__init__)
      553    0.002    0.000    0.008    0.000 selectors.py:397(register)
      547    0.002    0.000    0.006    0.000 selectors.py:407(unregister)
     5035    0.019    0.000    1.925    0.000 selectors.py:417(select)
        1    0.001    0.001    0.008    0.008 selectors.py:5(<module>)
        1    0.000    0.000    0.000    0.000 selectors.py:53(_SelectorMapping)
        1    0.000    0.000    0.000    0.000 selectors.py:56(__init__)
     1100    0.003    0.000    0.006    0.000 selectors.py:62(__getitem__)
        1    0.000    0.000    0.000    0.000 selectors.py:73(BaseSelector)
        1    0.000    0.000    0.000    0.000 sets.py:378(ImmutableSet)
        1    0.000    0.000    0.000    0.000 sets.py:403(Set)
        1    0.000    0.000    0.000    0.000 sets.py:41(<module>)
        1    0.000    0.000    0.000    0.000 sets.py:548(_TemporarilyImmutableSet)
        1    0.000    0.000    0.000    0.000 sets.py:65(BaseSet)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 shape_base.py:60(atleast_2d)
        4    0.000    0.000    0.000    0.000 shape_base.py:8(atleast_1d)
        1    0.000    0.000    0.000    0.000 shutil.py:31(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:34(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:38(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        2    0.001    0.000    0.002    0.001 six.py:1(<module>)
        1    0.000    0.000    0.000    0.000 six.py:104(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:108(MovedAttribute)
       67    0.000    0.000    0.000    0.000 six.py:110(__init__)
        1    0.000    0.000    0.000    0.000 six.py:122(_LazyModule)
        6    0.000    0.000    0.000    0.000 six.py:124(__init__)
        4    0.000    0.000    0.000    0.000 six.py:128(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:134(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:137(MovedAttribute)
       68    0.000    0.000    0.000    0.000 six.py:139(__init__)
        2    0.000    0.000    0.000    0.000 six.py:157(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:163(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:202(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:230(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:238(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:247(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:267(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:285(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:293(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:311(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:326(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 six.py:333(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:352(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:368(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 six.py:411(Iterator)
        1    0.000    0.000    0.000    0.000 six.py:456(Iterator)
        1    0.000    0.000    0.000    0.000 six.py:498(exec_)
      106    0.003    0.000    0.013    0.000 six.py:539(exec_)
        2    0.000    0.000    0.000    0.000 six.py:55(X)
        2    0.000    0.000    0.000    0.000 six.py:56(__len__)
       13    0.000    0.000    0.001    0.000 six.py:564(with_metaclass)
        8    0.000    0.000    0.000    0.000 six.py:69(_add_doc)
        7    0.000    0.000    0.000    0.000 six.py:74(_import_module)
        2    0.000    0.000    0.000    0.000 six.py:80(_LazyDescr)
      213    0.000    0.000    0.000    0.000 six.py:82(__init__)
        7    0.000    0.000    0.000    0.000 six.py:85(__get__)
        2    0.000    0.000    0.000    0.000 six.py:93(MovedModule)
       78    0.000    0.000    0.000    0.000 six.py:95(__init__)
        1    0.000    0.000    0.000    0.000 slsqp.py:14(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:167(_closedsocket)
        1    0.000    0.000    0.000    0.000 socket.py:179(_socketobject)
        6    0.000    0.000    0.000    0.000 socket.py:185(__init__)
        5    0.000    0.000    0.000    0.000 socket.py:201(accept)
        2    0.000    0.000    0.000    0.000 socket.py:219(<lambda>)
        2    0.000    0.000    0.000    0.000 socket.py:220(<lambda>)
        2    0.000    0.000    0.000    0.000 socket.py:221(<lambda>)
     3632    0.005    0.000    0.008    0.000 socket.py:223(meth)
        1    0.000    0.000    0.000    0.000 socket.py:235(_fileobject)
        1    0.004    0.004    0.004    0.004 socket.py:45(<module>)
        1    0.000    0.000    0.000    0.000 sparsefuncs.py:5(<module>)
        1    0.000    0.000    0.002    0.002 special_matrices.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spfun_stats.py:34(<module>)
        1    0.000    0.000    0.000    0.000 sputils.py:131(isshape)
        1    0.000    0.000    0.000    0.000 sputils.py:160(IndexMixin)
        1    0.000    0.000    0.000    0.000 sputils.py:2(<module>)
        1    0.000    0.000    0.000    0.000 sputils.py:24(upcast)
        4    0.000    0.000    0.000    0.000 sputils.py:80(to_native)
        1    0.000    0.000    0.000    0.000 sputils.py:84(getdtype)
      178    0.001    0.000    0.009    0.000 sre_compile.py:178(_compile_charset)
      178    0.004    0.000    0.008    0.000 sre_compile.py:207(_optimize_charset)
      528    0.000    0.000    0.000    0.000 sre_compile.py:24(_identityfunction)
       50    0.002    0.000    0.002    0.000 sre_compile.py:258(_mk_bitmap)
        2    0.002    0.001    0.003    0.001 sre_compile.py:301(_optimize_unicode)
   419/42    0.003    0.000    0.012    0.000 sre_compile.py:32(_compile)
      183    0.000    0.000    0.000    0.000 sre_compile.py:354(_simple)
       42    0.000    0.000    0.004    0.000 sre_compile.py:359(_compile_info)
       84    0.000    0.000    0.000    0.000 sre_compile.py:472(isstring)
       42    0.000    0.000    0.016    0.000 sre_compile.py:478(_code)
       42    0.000    0.000    0.030    0.001 sre_compile.py:493(compile)
       23    0.000    0.000    0.000    0.000 sre_compile.py:51(fixup)
      870    0.000    0.000    0.000    0.000 sre_parse.py:126(__len__)
     1763    0.002    0.000    0.003    0.000 sre_parse.py:130(__getitem__)
      183    0.000    0.000    0.000    0.000 sre_parse.py:134(__setitem__)
      636    0.000    0.000    0.000    0.000 sre_parse.py:138(append)
  599/225    0.001    0.000    0.002    0.000 sre_parse.py:140(getwidth)
       42    0.000    0.000    0.000    0.000 sre_parse.py:178(__init__)
     1743    0.002    0.000    0.002    0.000 sre_parse.py:182(__next)
     1132    0.000    0.000    0.001    0.000 sre_parse.py:195(match)
     1425    0.001    0.000    0.003    0.000 sre_parse.py:201(get)
        1    0.000    0.000    0.000    0.000 sre_parse.py:205(tell)
       24    0.000    0.000    0.000    0.000 sre_parse.py:210(isident)
        2    0.000    0.000    0.000    0.000 sre_parse.py:213(isdigit)
        4    0.000    0.000    0.000    0.000 sre_parse.py:216(isname)
       63    0.000    0.000    0.000    0.000 sre_parse.py:225(_class_escape)
      110    0.000    0.000    0.000    0.000 sre_parse.py:257(_escape)
   126/42    0.001    0.000    0.013    0.000 sre_parse.py:301(_parse_sub)
   197/45    0.005    0.000    0.013    0.000 sre_parse.py:379(_parse)
       42    0.000    0.000    0.000    0.000 sre_parse.py:67(__init__)
       42    0.000    0.000    0.014    0.000 sre_parse.py:675(parse)
       68    0.000    0.000    0.000    0.000 sre_parse.py:72(opengroup)
       68    0.000    0.000    0.000    0.000 sre_parse.py:83(closegroup)
      419    0.000    0.000    0.000    0.000 sre_parse.py:90(__init__)
        1    0.000    0.000    0.000    0.000 ssl.py:101(CertificateError)
        1    0.000    0.000    0.000    0.000 ssl.py:196(SSLSocket)
        1    0.000    0.000    0.000    0.000 ssl.py:56(<module>)
       12    0.000    0.000    0.000    0.000 stat.py:24(S_IFMT)
       12    0.000    0.000    0.000    0.000 stat.py:40(S_ISDIR)
     1520    0.046    0.000    0.512    0.000 state4.py:107(parseInteraction)
     1520    0.023    0.000    0.129    0.000 state4.py:150(calcRelPosVel)
     6080    0.086    0.000    0.121    0.000 state4.py:175(calcDist)
     1520    0.092    0.000    0.304    0.000 state4.py:198(computeDistanceClosing)
        1    0.000    0.000    0.000    0.000 state4.py:20(State)
        1    0.000    0.000    0.000    0.000 state4.py:278(WorldState)
      760    0.002    0.000    0.020    0.000 state4.py:280(__init__)
      760    0.065    0.000    0.321    0.000 state4.py:289(parseModels)
      760    0.009    0.000    0.018    0.000 state4.py:322(parseContacts)
      760    0.007    0.000    0.520    0.001 state4.py:335(parseInteractions)
      760    0.004    0.000    0.866    0.001 state4.py:345(parse)
     1520    0.003    0.000    0.003    0.000 state4.py:365(getInteractionStates)
        1    0.000    0.000    0.000    0.000 state4.py:41(ObjectState)
     1520    0.016    0.000    0.030    0.000 state4.py:43(__init__)
        1    0.000    0.000    0.000    0.000 state4.py:7(<module>)
        1    0.000    0.000    0.000    0.000 state4.py:85(InteractionState)
     1520    0.015    0.000    0.034    0.000 state4.py:87(__init__)
        1    0.000    0.000    0.000    0.000 stats.py:1(<module>)
        1    0.003    0.003    0.082    0.082 stats.py:166(<module>)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:1090(SGDRegressor)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:316(BaseSGDClassifier)
        1    0.000    0.000    0.001    0.001 stochastic_gradient.py:5(<module>)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:50(BaseSGD)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:567(SGDClassifier)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:844(BaseSGDRegressor)
        1    0.000    0.000    0.000    0.000 streams.py:1(<module>)
        1    0.000    0.000    0.000    0.000 streams.py:140(FlowControlMixin)
        1    0.000    0.000    0.000    0.000 streams.py:203(StreamReaderProtocol)
        1    0.000    0.000    0.000    0.000 streams.py:243(StreamWriter)
        1    0.000    0.000    0.000    0.000 streams.py:25(IncompleteReadError)
        1    0.000    0.000    0.000    0.000 streams.py:305(StreamReader)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:14(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        9    0.000    0.000    0.000    0.000 string.py:308(join)
        1    0.000    0.000    0.000    0.000 stringprep.py:6(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:1(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:105(Process)
        1    0.000    0.000    0.000    0.000 subprocess.py:23(SubprocessStreamProtocol)
        1    0.001    0.001    0.002    0.002 subprocess.py:387(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:400(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:647(Popen)
        1    0.000    0.000    0.000    0.000 subscribe_pb2.py:4(<module>)
        4    0.000    0.000    0.000    0.000 subscribe_pb2.py:5(<lambda>)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:252(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:299(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:78(TestSuite)
        1    0.000    0.000    0.000    0.000 supervised.py:5(<module>)
        4    0.000    0.000    0.000    0.000 symbol_database.py:100(RegisterEnumDescriptor)
        9    0.000    0.000    0.000    0.000 symbol_database.py:112(RegisterFileDescriptor)
        9    0.000    0.000    0.000    0.000 symbol_database.py:183(Default)
        1    0.000    0.000    0.000    0.000 symbol_database.py:60(<module>)
        1    0.000    0.000    0.000    0.000 symbol_database.py:66(SymbolDatabase)
        1    0.000    0.000    0.000    0.000 symbol_database.py:75(__init__)
       29    0.000    0.000    0.000    0.000 symbol_database.py:82(RegisterMessage)
        1    0.000    0.000    0.000    0.000 synchronize.py:108(Semaphore)
        1    0.000    0.000    0.000    0.000 synchronize.py:110(__init__)
        1    0.000    0.000    0.000    0.000 synchronize.py:127(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 synchronize.py:144(Lock)
        1    0.000    0.000    0.000    0.000 synchronize.py:169(RLock)
        1    0.000    0.000    0.000    0.000 synchronize.py:195(Condition)
        1    0.000    0.000    0.000    0.000 synchronize.py:299(Event)
        1    0.000    0.000    0.000    0.000 synchronize.py:36(<module>)
        1    0.000    0.000    0.000    0.000 synchronize.py:72(SemLock)
        1    0.000    0.000    0.000    0.000 synchronize.py:74(__init__)
        1    0.000    0.000    0.000    0.000 synchronize.py:84(_make_methods)
        1    0.000    0.000    0.000    0.000 tasks.py:1(<module>)
       27    0.000    0.000    0.002    0.000 tasks.py:233(_step)
       18    0.000    0.000    0.001    0.000 tasks.py:325(_wakeup)
        1    0.000    0.000    0.000    0.000 tasks.py:38(Task)
